NaiveBayes solo con BOW (500 - 10), sobre el corpus de evaluación. 
Using Evaluation corpus.
Loading training sentences from: train_sentences.pickle
Loading evaluation sentences from: eval_sentences.pickle
Calculating results for different training set sizes...
3000;0.648195876289;0.225156669651;0.334219269103
3050;0.652230971129;0.222470904208;0.331775700935
3100;0.646517739816;0.220232766338;0.328547579299
3150;0.636010362694;0.219785138765;0.326679973387
3200;0.638403990025;0.229185317816;0.337285902503
3250;0.643552311436;0.236794986571;0.346204188482
3300;0.639088729017;0.238585496867;0.347457627119
3350;0.633971291866;0.237242614145;0.345276872964
3400;0.637910085055;0.235004476276;0.343473994112
3450;0.643818849449;0.23545210385;0.344804981973
3500;0.647783251232;0.23545210385;0.345370978332
3550;0.650544135429;0.240823634736;0.351519111402
3600;0.655677655678;0.240376007162;0.351785129381
3650;0.649509803922;0.237242614145;0.347540983607
3700;0.64578313253;0.239928379588;0.349869451697
3750;0.642018779343;0.244852282901;0.354504212573
3800;0.635321100917;0.247985675918;0.356728911784
3850;0.639046538025;0.252014324082;0.361476725522
3900;0.647331786543;0.249776186213;0.360465116279
3950;0.637198622273;0.248433303491;0.357487922705
4000;0.642777155655;0.256938227395;0.367125039974
4050;0.638487208009;0.256938227395;0.366421959783
4100;0.641675854465;0.260519247986;0.370582617001
4150;0.646803900325;0.267233661594;0.378207158695
4200;0.646221248631;0.264100268577;0.374960279631
4250;0.647505422993;0.267233661594;0.378326996198
4300;0.642780748663;0.269024171889;0.379299463553
4350;0.639784946237;0.266338406446;0.37610619469
4400;0.642553191489;0.270367054611;0.380592312539
4450;0.639397201292;0.265890778872;0.375592791653
4500;0.648305084746;0.273948075201;0.385147891756
4550;0.644779332616;0.268128916741;0.378754347139
4600;0.646750524109;0.276186213071;0.387076537014
4650;0.646812957158;0.277081468218;0.38796615481
4700;0.64632885212;0.279767233662;0.390502967823
4750;0.646516393443;0.282452999105;0.393146417445
4800;0.648283038502;0.278871978514;0.389984350548
4850;0.652128764278;0.281110116383;0.392868314044
4900;0.651041666667;0.279767233662;0.391358797746
4950;0.654120040692;0.287824529991;0.399751321107
5000;0.648055832502;0.290957923008;0.401606425703
5050;0.647467725919;0.291853178156;0.402344955261
5100;0.644466209598;0.294538943599;0.404301075269
5150;0.647115384615;0.301253357207;0.411117898595
5200;0.648648648649;0.300805729633;0.411009174312
5250;0.648255813953;0.299462846911;0.409675443968
5300;0.652046783626;0.299462846911;0.410429447853
5350;0.649275362319;0.300805729633;0.41113490364
5400;0.640878701051;0.300358102059;0.409021639744
5450;0.643263757116;0.303491495076;0.412408759124
5500;0.641580432738;0.305282005372;0.413709432818
5550;0.646168401135;0.305729632945;0.415071406867
5600;0.64795432921;0.304834377798;0.414611872146
5650;0.6463878327;0.304386750224;0.413877054169
5700;0.642924086223;0.307072515667;0.41563162678
5750;0.639513108614;0.305729632945;0.413688673531
5800;0.641334569045;0.30975828111;0.417748264413
5850;0.648423005566;0.312891674127;0.422101449275
5900;0.647113594041;0.311101163832;0.420193470375
5950;0.647388059701;0.310653536258;0.419842710224
6000;0.649722735675;0.314682184423;0.42400482509
6050;0.646734130635;0.314682184423;0.423366455887
6100;0.647822057461;0.312891674127;0.421974041654
6150;0.64738292011;0.31557743957;0.424315377671
6200;0.648181818182;0.319158460161;0.427714457109
6250;0.646473779385;0.320053715309;0.428143712575
6300;0.646900269542;0.322291853178;0.430236032268
6350;0.647849462366;0.3236347359;0.431641791045
6400;0.648331830478;0.321844225604;0.430152557583
6450;0.645889792231;0.320053715309;0.428015564202
6500;0.642602495544;0.322739480752;0.429678188319
6550;0.650635208711;0.320948970457;0.429856115108
6600;0.656621004566;0.321844225604;0.431961550015
6650;0.650399290151;0.328111011638;0.43617970842
6700;0.651036970243;0.323187108326;0.431947352677
6750;0.64954954955;0.322739480752;0.431220095694
6800;0.649511978705;0.327663384064;0.435584647426
6850;0.647787610619;0.327663384064;0.435196195006
6900;0.645189761695;0.327215756491;0.434214434214
6950;0.642482517483;0.329006266786;0.435168738899
7000;0.642669007902;0.327663384064;0.434034983694
7050;0.641791044776;0.327215756491;0.433442039727
7100;0.642605633803;0.326768128917;0.433234421365
7150;0.65034965035;0.333034914951;0.440497335702
7200;0.643350604491;0.333482542525;0.439268867925
7250;0.64353041988;0.336168307968;0.44163481329
7300;0.646753246753;0.334377797672;0.440838005311
7350;0.650130548303;0.334377797672;0.441619864026
7400;0.64358974359;0.337063563115;0.442420681551
